Key,Value
28371,"['Fiction', 'France', 'French Literature']"
28372,"['Fiction', 'France', 'French Literature']"
28375,"['Fiction', 'France', 'French Literature']"
28377,"['Fiction', 'France', 'French Literature']"
28381,"['Classics', 'Fiction', 'Russia']"
28382,"['Classics', 'Fiction', 'Short Stories']"
28385,"['Classics', 'Fiction', 'France']"
28388,"['Nonfiction', 'Literary Criticism', 'Literature']"
28389,"['Biography', 'Nonfiction', 'France']"
28392,"['Graphic Novels', 'Comics', 'Classics']"
28393,"['Classics', 'Fiction', 'France']"
28395,"['Fiction', 'Classics', 'Literature']"
28396,"['Science Fiction', 'Short Stories', 'Fiction']"
28400,"['Graphic Novels', 'Comics', 'Fiction']"
28404,"['Philosophy', 'Theory', 'Nonfiction']"
28407,"['Classics', 'Fiction', 'France']"
28408,"['Film', 'Nonfiction', 'Criticism']"
28409,"['Classics', 'France', 'Fiction']"
28411,"['Classics', 'France', 'French Literature']"
28413,"['Classics', 'Fiction', 'France']"
28416,"['Classics', 'France', 'French Literature']"
28417,"['Classics', 'Fiction', 'France']"
28418,"['Film', 'Fiction', 'Crime']"
28419,"['Classics', 'Fiction', 'France']"
28420,"['Classics', 'Fiction', 'France']"
28425,"['Historical Romance', 'Romance', 'Historical']"
28427,"['Historical Romance', 'Romance', 'Historical']"
28428,"['Romance', 'Historical Romance', 'Historical']"
28429,"['Fantasy', 'Romance', 'Dragons']"
28436,"['History', 'Nonfiction', 'International Relations']"
28440,"['Fiction', 'Novels', 'American']"
28441,"['Fiction', 'Literature', 'American']"
28455,"['2015-gelesen', 'criticism', 'dalkey-spine']"
28456,"['Fiction', 'American', 'Novels']"
28457,"['Classics', 'Short Stories', 'Fiction']"
28458,"['Russia', 'Fiction', 'Classics']"
28462,"['Classics', 'Russia', 'Fiction']"
28463,"['Classics', 'Russia', 'Fiction']"
28468,"['Fantasy', 'Fiction', 'Short Stories']"
28470,"['Fantasy', 'Dragonlance', 'Fiction']"
28471,"['Fantasy', 'Dragonlance', 'Fiction']"
28480,"['Dragonlance', 'Fantasy', 'Fiction']"
28482,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28483,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28484,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28485,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28486,"['Philosophy', 'Spirituality', 'Mythology']"
28488,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28510,"['Fantasy', 'Science Fiction', 'Fiction']"
28511,"['Fantasy', 'Romance', 'Paranormal']"
28514,"['Fantasy', 'Dragonlance', 'Fiction']"
28522,"['Fantasy', 'Science Fiction', 'Fiction']"
28524,"['Fantasy', 'Dragonlance', 'Fiction']"
28529,"['Fantasy', 'Dragonlance', 'Fiction']"
28530,"['Fantasy', 'Short Stories', 'Anthologies']"
28531,"['Fantasy', 'Science Fiction', 'Fiction']"
28532,"['Fantasy', 'Dragons', 'Dragonlance']"
28533,"['Fantasy', 'Fiction', 'High Fantasy']"
28534,"['Dragonlance', 'Fantasy', 'Dungeons and Dragons']"
28536,"['Dragonlance', 'Fantasy', 'Fiction']"
28538,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28539,"['Fantasy', 'Dragonlance', 'Fiction']"
28540,"['Fantasy', 'Dragonlance', 'Role Playing Games']"
28541,"['Fantasy', 'Science Fiction', 'Dragons']"
28543,"['Fantasy', 'Science Fiction', 'Dragons']"
28547,"['Fantasy', 'Science Fiction', 'Dragons']"
28553,"['Fantasy', 'Science Fiction', 'Dragons']"
28557,"['Short Stories', 'Fiction', 'Thriller']"
28558,"['Mystery', 'Thriller', 'Crime']"
28559,"['Mystery', 'Thriller', 'Fiction']"
28560,"['Mystery', 'Thriller', 'Fiction']"
28561,"['Mystery', 'Thriller', 'Fiction']"
28562,"['Thriller', 'Mystery', 'Fiction']"
28563,"['Mystery', 'Crime', 'Thriller']"
28565,"['Mystery', 'Thriller', 'Fiction']"
28567,"['Short Stories', 'Thriller', 'Mystery']"
28568,"['Mystery', 'Thriller', 'Fiction']"
28569,"['Thriller', 'Mystery', 'Fiction']"
28570,"['Mystery', 'Thriller', 'Fiction']"
28606,"['Sexuality', 'Nonfiction', 'Erotica']"
28631,"['Nonfiction', 'Horror', 'Tv']"
28636,"['Nonfiction', 'Essays', 'Literary Criticism']"
28637,"['Nonfiction', 'Writing', 'Essays']"
28639,"['Food', 'Art', 'Cookbooks']"
28645,"['Fiction', 'Novels', 'Travel']"
28650,"['Urban Fantasy', 'Fantasy', 'Paranormal']"
28660,"['Fantasy', 'Epic Fantasy', 'Fiction']"
28664,"['Fantasy', 'Epic Fantasy', 'Fiction']"
28666,"['Fantasy', 'Epic Fantasy', 'Fiction']"
28670,"['Fantasy', 'Epic Fantasy', 'Fiction']"
28671,"['Fantasy', 'Fiction', 'High Fantasy']"
28674,"['Fantasy', 'Epic Fantasy', 'Fiction']"
28687,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28688,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28689,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28691,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28694,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28695,"['Fantasy', 'Science Fiction', 'Fiction']"
28698,"['Fantasy', 'Fiction', 'Epic Fantasy']"
28700,"['Fiction', 'Novels', 'Contemporary']"
28715,"['Fiction', 'Historical Fiction', 'Westerns']"
28721,"['Fiction', 'fiction', 'non-fiction']"
28724,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
28725,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
28729,"['Fantasy', 'Dragons', 'Anthologies']"
28734,"['Fantasy', 'Fiction', 'LGBT']"
28735,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
28736,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
28747,"['Short Stories', 'Fiction', 'Science Fiction']"
28748,"['Fiction', 'Childrens', 'Fantasy']"
28749,"['Fiction', 'Short Stories', 'Humor']"
28756,"['Fiction', 'Design', 'Humor']"
28760,"['Fantasy', 'Fiction', 'LGBT']"
28763,"['Science Fiction', 'Fiction', 'Polish Literature']"
28766,"['Science Fiction', 'Fiction', 'Polish Literature']"
28767,"['Science Fiction', 'Fiction', 'Short Stories']"
28769,"['Science Fiction', 'Fiction', 'Short Stories']"
28796,"['Fantasy', 'Mythology', 'Fiction']"
28801,"['History', 'Russia', 'Nonfiction']"
28805,"['Nonfiction', 'True Crime', 'History']"
28808,"['Fantasy', 'High Fantasy', 'Fiction']"
28810,"['Psychology', 'Nonfiction', 'Textbooks']"
28815,"['Psychology', 'Business', 'Nonfiction']"
28819,"['Philosophy', 'Psychology', 'Religion']"
28827,"['Nonfiction', 'History', 'Science']"
28836,"['Psychology', 'Philosophy', 'Nonfiction']"
28845,"['Philosophy', 'Nonfiction', 'History']"
28854,"['Fantasy', 'Fiction', 'Classics']"
28859,"['Fiction', 'Religion', 'Historical Fiction']"
28860,"['Fiction', 'Religion', 'Historical Fiction']"
28862,"['Classics', 'Philosophy', 'Nonfiction']"
28863,"['Historical Romance', 'Romance', 'Historical']"
28865,"['Classics', 'Fiction', 'Fantasy']"
28866,"['Paranormal Romance', 'Romance', 'Paranormal']"
28867,"['Historical Fiction', 'Fiction', 'Ireland']"
28868,"['Fantasy', 'Classics', 'Fiction']"
28872,"['Fantasy', 'Dragons', 'Fiction']"
28876,"['Fantasy', 'Dragons', 'Historical Fiction']"
28877,"['Horror', 'Fiction', 'Thriller']"
28881,"['Fiction', 'Humor', 'Historical Fiction']"
28898,"['Engineering', 'Textbooks', 'Science']"
28899,"['Sports', 'Realistic Fiction', 'Young Adult']"
28902,"['Engineering', 'Textbooks', 'Nonfiction']"
28913,"['Mystery', 'Thriller', 'Fiction']"
28915,"['Urban', 'Fiction', 'audiobooks']"
28917,"['Young Adult', 'Paranormal', 'Fantasy']"
28923,"['Fiction', 'Historical Fiction', 'Mystery']"
28926,"['Fiction', 'Contemporary', 'Literary Fiction']"
28929,"['History', 'Law', 'Nonfiction']"
28942,"['Fiction', 'Scotland', 'Contemporary']"
28944,"['Plays', 'Fiction', 'drama']"
28947,"['Fiction', 'Historical Fiction', 'Mystery']"
28958,"['Fiction', 'Fantasy', 'Historical Fiction']"
28978,"['Mystery', 'Fiction', 'Italy']"
28979,"['Mystery', 'Historical Fiction', 'Historical']"
28991,"['Short Stories', 'Fiction', 'Humor']"
29011,"['Graphic Novels', 'Comics', 'Memoir']"
29019,"['Christmas', 'Humor', 'Fiction']"
29022,"['History', 'Classics', 'Nonfiction']"
29031,"['Christian', 'Nonfiction', 'Christian Living']"
29035,"['Christian', 'Religion', 'bible-study']"
29036,"['History', 'Nonfiction', 'Science']"
29043,"['History', 'Nonfiction', 'France']"
29044,"['Fiction', 'Mystery', 'Classics']"
29052,"['Gardening', 'Nonfiction', 'Health']"
29081,"['Picture Books', 'Childrens', 'Fiction']"
29084,"['Picture Books', 'Childrens', 'Birds']"
29092,"['Philosophy', 'History', 'Nonfiction']"
29093,"['Philosophy', 'Politics', 'Nonfiction']"
29120,"['BDSM', 'Nonfiction', 'Sexuality']"
29124,"['Fantasy', 'Fiction', 'Classics']"
29128,"['Fantasy', 'Classics', 'Fiction']"
29129,"['Fantasy', 'Classics', 'Fiction']"
29135,"['Fantasy', 'Fiction', 'Science Fiction Fantasy']"
29140,"['Fantasy', 'Fiction', 'Epic Fantasy']"
29150,"['Manga', 'Comics', 'Humor']"
29151,"['Manga', 'Food', 'Comics']"
29152,"['Manga', 'Comics', 'Graphic Novels']"
29153,"['Manga', 'Graphic Novels', 'Shonen']"
29155,"['Manga', 'Shonen', 'Humor']"
29156,"['Manga', 'Shonen', 'Humor']"
29159,"['Manga', 'Comics', 'Shonen']"
29163,"['Dragonlance', 'Fantasy', 'Short Stories']"
29164,"['Fantasy', 'Fiction', 'Epic Fantasy']"
29173,"['Dragonlance', 'Fantasy', 'Fiction']"
29204,"['Mystery', 'Fiction', 'Crime']"
29209,"['Nonfiction', 'Memoir', 'Biography']"
29222,"['History', 'Biography', 'Nonfiction']"
29248,"['Self Help', 'Nonfiction', 'non-fiction']"
29251,"['Spirituality', 'Nonfiction', 'Death']"
29253,"['Spirituality', 'non-fiction', 'spiritual']"
29255,"['Spirituality', 'Philosophy', 'Nonfiction']"
29256,"['Spirituality', 'Nonfiction', 'Self Help']"
29260,"['Spirituality', 'Religion', 'health-well-being-spirituality-etc']"
29285,"['Picture Books', 'Childrens', 'Classics']"
29286,"['Picture Books', 'Childrens', 'Fiction']"
29289,"['Picture Books', 'Childrens', 'Fiction']"
29313,"['Picture Books', 'Childrens', 'Fantasy']"
29320,"['Fiction', 'Historical', 'dar']"
29324,"['Fantasy', 'Cats', 'Fiction']"
29325,"['Mystery', 'Fiction', 'Cats']"
29326,"['Mystery', 'Cats', 'Fiction']"
29358,"['History', 'Nonfiction', 'Politics']"
29362,"['History', 'Nonfiction', 'Politics']"
29367,"['History', 'Nonfiction', 'Medieval History']"
29380,"['Philosophy', 'Nonfiction', 'Animals']"
29390,"['History', 'Nonfiction', 'Biography']"
29393,"['Music', 'Nonfiction', 'History']"
29394,"['Fantasy', 'Fiction', 'Epic Fantasy']"
29396,"['Fantasy', 'Fiction', 'Epic Fantasy']"
29406,"['Fiction', 'France', 'LGBT']"
29412,"['Memoir', 'Nonfiction', 'Adoption']"
29421,"['Fiction', 'Crime', 'Thriller']"
29434,"['Nonfiction', 'Memoir', 'Gender']"
29435,"['History', 'Biography', 'Politics']"
29442,"['Biography', 'Science', 'Physics']"
29446,"['Travel', 'Nonfiction', 'Memoir']"
29460,"['Textbooks', 'Nonfiction', 'Philosophy']"
29470,"['Historical Fiction', 'Travel', 'Fiction']"
29471,"['Historical Fiction', 'Fiction', 'Canada']"
29474,"['Poetry', 'Memoir', 'Nonfiction']"
29484,"['Fantasy', 'Urban Fantasy', 'Paranormal']"
29486,"['Nonfiction', 'Memoir', 'Biography']"
29487,"['Erotica', 'Urban', 'African American']"
29488,"['Fiction', 'Contemporary', 'Australia']"
29497,"['Manga', 'Fantasy', 'Manhwa']"
29498,"['Manga', 'Fantasy', 'Manhwa']"
29500,"['Manga', 'Fantasy', 'Manhwa']"
29501,"['Religion', 'Nonfiction', 'Philosophy']"
29506,"['Nonfiction', 'Science', 'History']"
29512,"['Nonfiction', 'History', 'Science']"
29514,"['Science Fiction', 'Fantasy', 'Fiction']"
29526,"['History', 'Anthropology', 'Nonfiction']"
29529,"['Manga', 'Manhwa', 'Fantasy']"
29534,"['Christian', 'Nonfiction', 'Theology']"
29537,"['Horses', 'Fiction', 'Childrens']"
29547,"['Chick Lit', 'Fiction', 'Romance']"
29549,"['Humor', 'Nonfiction', 'fiction-for-pleasure']"
29551,"['Mystery', 'Fiction', 'Novels']"
29561,"['Psychology', 'Nonfiction', 'Self Help']"
29565,"['Fiction', 'Portugal', 'Magical Realism']"
29579,"['Science Fiction', 'Fiction', 'Classics']"
29580,"['Science Fiction', 'Fiction', 'Classics']"
29581,"['Science Fiction', 'Fiction', 'Classics']"
29582,"['Science Fiction', 'Fiction', 'Classics']"
29584,"['Medicine', 'Physical Therapy', 'physical-therapy']"
29588,"['Fantasy', 'Fiction', 'Science Fiction']"
29589,"['Science Fiction', 'Fiction', 'Cyberpunk']"
29593,"['Science Fiction', 'Fiction', 'Short Stories']"
29613,"['History', 'Nonfiction', 'World War II']"
29616,"['Romance', 'Romantic Suspense', 'Mystery']"
29617,"['Romance', 'Paranormal Romance', 'Paranormal']"
29619,"['Romance', 'Paranormal', 'Paranormal Romance']"
29620,"['Romance', 'Contemporary Romance', 'Fiction']"
29621,"['Romance', 'Contemporary', 'Contemporary Romance']"
29622,"['Romance', 'Contemporary', 'Harlequin']"
29623,"['Romance', 'Paranormal', 'Paranormal Romance']"
29624,"['Romance', 'Paranormal', 'Paranormal Romance']"
29632,"['Nonfiction', 'Gardening', 'Agriculture']"
29633,"['Fiction', 'Classics', 'Historical Fiction']"
29639,"['Fiction', 'Classics', 'Historical Fiction']"
29641,"['Fiction', 'Classics', 'Romance']"
29680,"['Film', 'Nonfiction', 'interviews']"
29685,"['Theology', 'Christian', 'Christianity']"
29694,"['student-ministry', 'youth-culture', 'youth-ministry']"
29718,"['Fiction', 'Classics', 'German Literature']"
29719,"['Classics', 'Fiction', 'Adventure']"
29737,"['Fiction', 'Literature', 'American']"
29741,"['Fiction', 'Baseball', 'Sports']"
29743,"['Fiction', 'Novels', 'Literary Fiction']"
29745,"['Fiction', 'American', 'Literature']"
29746,"['Fiction', 'Americana', 'Novels']"
29776,"['Fiction', 'Novels', 'American']"
29788,"['Short Stories', 'Fiction', 'Jewish']"
29791,"['Fiction', 'Historical Fiction', 'Jewish']"
29797,"['Classics', 'Fiction', 'Christian']"
29806,"['Fiction', 'Christian', 'Fantasy']"
29811,"['Christian', 'Classics', 'Fiction']"
29819,"['History', 'School', 'American History']"
29823,"['Religion', 'Church', 'Spirituality']"
29838,"['Reference', 'Nonfiction', 'History']"
29842,"['New York', 'History', 'Nonfiction']"
29900,"['Fantasy', 'Forgotten Realms', 'Fiction']"
29907,"['Philosophy', 'Classics', 'Nonfiction']"
29908,"['Philosophy', 'Classics', 'Nonfiction']"
29914,"['Lesbian', 'Fiction', 'LGBT']"
29917,"['Historical Fiction', 'Fiction', 'World War II']"
29919,"['Civil War', 'History', 'Nonfiction']"
29922,"['Historical Fiction', 'Fiction', 'War']"
29932,"['Environment', 'Nonfiction', 'Science']"
29934,"['Poetry', 'American', 'School']"
29936,"['Poetry', 'American', 'Nonfiction']"
29941,"['Fiction', 'Science Fiction', 'Post Apocalyptic']"
29946,"['Fiction', 'Philosophy', 'Spirituality']"
29947,"['Fiction', 'Philosophy', 'Spirituality']"
29949,"['Fiction', 'Philosophy', 'Spirituality']"
29953,"['Fiction', 'Aviation', 'Philosophy']"
29964,"['Science Fiction', 'Fiction', 'Classics']"
29965,"['Classics', 'Science Fiction', 'Fiction']"
29966,"['Science Fiction', 'Fiction', 'Classics']"
29967,"['Nonfiction', 'Classics', 'Games']"
29971,"['Science Fiction', 'Classics', 'Fiction']"
29976,"['Fiction', 'Science Fiction', 'sf']"
29979,"['Classics', 'Science Fiction', 'Fiction']"
29981,"['Classics', 'Science Fiction', 'Fiction']"
29993,"['History', 'Business', 'Economics']"
29998,"['Fiction', 'Short Stories', 'Crime']"
29999,"['Mystery', 'Fiction', 'Classics']"
30001,"['Mystery', 'Fiction', 'Short Stories']"
30002,"['Mystery', 'Fiction', 'Noir']"
30003,"['Mystery', 'Short Stories', 'Fiction']"
30005,"['Mystery', 'Fiction', 'Crime']"
30010,"['Science Fiction', 'Fiction', 'Short Stories']"
30026,"['Science Fiction', 'Fiction', 'Fantasy']"
30028,"['Biography', 'Nonfiction', 'History']"
30043,"['Fiction', 'Short Stories', 'Classics']"
30044,"['Nonfiction', 'History', 'Nature']"
30050,"['Nonfiction', 'Environment', 'Science']"
30051,"['China', 'Environment', 'Nonfiction']"
30053,"['Historical Fiction', 'Christian Fiction', 'Fiction']"
30055,"['Nonfiction', 'Sports', 'Memoir']"
30068,"['Thriller', 'Mystery', 'Fiction']"
30071,"['Graphic Novels', 'Comics', 'Horror']"
30085,"['Love', 'Spirituality', 'Inspirational']"
30092,"['Historical Fiction', 'Fiction', 'Horror']"
30093,"['Fantasy', 'Fiction', 'High Fantasy']"
30094,"['Fantasy', 'Comics', 'Graphic Novels']"
30097,"['Fantasy', 'Fiction', 'Science Fiction']"
30104,"['Fiction', 'LGBT', 'Gay']"
30106,"['Fiction', 'LGBT', 'Queer']"
30107,"['Classics', 'Fiction', 'Historical Fiction']"
30112,"['Politics', 'Nonfiction', 'History']"
30118,"['Poetry', 'Childrens', 'Classics']"
30129,"['Poetry', 'Childrens', 'Classics']"
30134,"['Poetry', 'Childrens', 'Picture Books']"
30162,"['Romance', 'Historical Romance', 'Historical']"
30176,"['Vampires', 'Paranormal', 'Romance']"
30183,"['Young Adult', 'Fantasy', 'Vampires']"
30187,"['Fantasy', 'Romance', 'Paranormal']"
30190,"['Romance', 'Fantasy', 'Mythology']"
30200,"['Fantasy', 'Romance', 'Young Adult']"
30224,"['Fantasy', 'Urban Fantasy', 'Paranormal']"
30225,"['Urban Fantasy', 'Vampires', 'Paranormal']"
30226,"['Fantasy', 'Urban Fantasy', 'Paranormal']"
30229,"['Fantasy', 'Horror', 'Fiction']"
30232,"['Manga', 'Yaoi', 'Romance']"
30233,"['Manga', 'Yaoi', 'Romance']"
30236,"['Science', 'easy', 'children-s-lit-spring-2017']"
30240,"['Fantasy', 'Urban Fantasy', 'Paranormal']"
30241,"['Urban Fantasy', 'Vampires', 'Fantasy']"
30246,"['Urban Fantasy', 'Vampires', 'Fantasy']"
30249,"['Manga', 'Romance', 'Shojo']"
30250,"['Manga', 'Romance', 'Shojo']"
30259,"['Urban Fantasy', 'Fantasy', 'Paranormal']"
30262,"['Urban Fantasy', 'Fantasy', 'Paranormal']"
30263,"['Urban Fantasy', 'Fantasy', 'Paranormal']"
30268,"['Urban Fantasy', 'Paranormal', 'Anthologies']"
30270,"['Urban Fantasy', 'Fantasy', 'Paranormal']"
30273,"['Urban Fantasy', 'Vampires', 'Fantasy']"
30279,"['Paranormal', 'Vampires', 'Urban Fantasy']"
30281,"['Urban Fantasy', 'Vampires', 'Fantasy']"
30284,"['Fantasy', 'Urban Fantasy', 'Paranormal']"
30288,"['Graphic Novels', 'Vampires', 'Fantasy']"
30289,"['Philosophy', 'Classics', 'Nonfiction']"
30290,"['Philosophy', 'Classics', 'Nonfiction']"
30292,"['Philosophy', 'Classics', 'Nonfiction']"
30293,"['Philosophy', 'Nonfiction', 'Psychology']"
30294,"['Philosophy', 'Classics', 'Nonfiction']"
30298,"['Philosophy', 'Classics', 'Nonfiction']"
30314,"['Manga', 'Yaoi', 'Boys Love']"
30316,"['Manga', 'Yaoi', 'Boys Love']"
30317,"['Nonfiction', 'Theology', 'Christian']"
30318,"['Manga', 'Yaoi', 'Romance']"
30323,"['Classics', 'Fiction', 'Romance']"
30331,"['Young Adult', 'Fantasy', 'Vampires']"
30334,"['Fantasy', 'Young Adult', 'Romance']"
30337,"['Young Adult', 'Fantasy', 'Vampires']"
30340,"['Poetry', 'Literary Criticism', 'Criticism']"
30343,"['Mystery', 'Romance', 'Romantic Suspense']"
30348,"['Romance', 'Contemporary Romance', 'Contemporary']"
30349,"['Romance', 'Romantic Suspense', 'Mystery']"
30352,"['Romance', 'Contemporary Romance', 'Contemporary']"
30354,"['Romance', 'Contemporary Romance', 'Contemporary']"
30355,"['Romance', 'Contemporary Romance', 'Fiction']"
30361,"['Romance', 'Contemporary Romance', 'Fiction']"
30362,"['Romance', 'Romantic Suspense', 'Mystery']"
30363,"['Romance', 'Romantic Suspense', 'Mystery']"
30364,"['Romance', 'Contemporary Romance', 'Contemporary']"
30365,"['Romance', 'Contemporary Romance', 'Contemporary']"
30366,"['Romance', 'Contemporary Romance', 'Contemporary']"
30367,"['Romance', 'Contemporary Romance', 'Contemporary']"
30368,"['Romance', 'Contemporary Romance', 'Contemporary']"
30370,"['Romance', 'Contemporary Romance', 'Contemporary']"
